records,size,acks,compression,inflight,batch,linger,time,batch-size-avg,batch-size-max,batch-split-rate,batch-split-total,buffer-available-bytes,buffer-exhausted-rate,buffer-exhausted-total,buffer-total-bytes,bufferpool-wait-ratio,bufferpool-wait-time-total,compression-rate-avg,connection-close-rate,connection-close-total,connection-count,connection-creation-rate,connection-creation-total,failed-authentication-rate,failed-authentication-total,failed-reauthentication-rate,failed-reauthentication-total,incoming-byte-rate,incoming-byte-total,io-ratio,io-time-ns-avg,io-wait-ratio,io-wait-time-ns-avg,io-waittime-total,iotime-total,metadata-age,network-io-rate,network-io-total,outgoing-byte-rate,outgoing-byte-total,produce-throttle-time-avg,produce-throttle-time-max,reauthentication-latency-avg,reauthentication-latency-max,record-error-rate,record-error-total,record-queue-time-avg,record-queue-time-max,record-retry-rate,record-retry-total,record-send-rate,record-send-total,record-size-avg,record-size-max,records-per-request-avg,request-latency-avg,request-latency-max,request-rate,request-size-avg,request-size-max,request-total,requests-in-flight,response-rate,response-total,select-rate,select-total,successful-authentication-no-reauth-total,successful-authentication-rate,successful-authentication-total,successful-reauthentication-rate,successful-reauthentication-total,waiting-threads,incoming-byte-rate--2,incoming-byte-rate-1,incoming-byte-rate-2,incoming-byte-rate-3,incoming-byte-total--2,incoming-byte-total-1,incoming-byte-total-2,incoming-byte-total-3,outgoing-byte-rate--2,outgoing-byte-rate-1,outgoing-byte-rate-2,outgoing-byte-rate-3,outgoing-byte-total--2,outgoing-byte-total-1,outgoing-byte-total-2,outgoing-byte-total-3,request-latency-avg--2,request-latency-avg-1,request-latency-avg-2,request-latency-avg-3,request-latency-max--2,request-latency-max-1,request-latency-max-2,request-latency-max-3,request-rate--2,request-rate-1,request-rate-2,request-rate-3,request-size-avg--2,request-size-avg-1,request-size-avg-2,request-size-avg-3,request-size-max--2,request-size-max-1,request-size-max-2,request-size-max-3,request-total--2,request-total-1,request-total-2,request-total-3,response-rate--2,response-rate-1,response-rate-2,response-rate-3,response-total--2,response-total-1,response-total-2,response-total-3,byte-rate,byte-total,compression-rate,record-error-rate,record-error-total,record-retry-rate,record-retry-total,record-send-rate,record-send-total
16384,1024,0,"snappy",5,1048576,0,1,81857.294,82883.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.080,1850.000,0.001,79177.337,0.006,720019.044,194405142.000,21377881.000,0.244,0.890,27.000,45907.763,1392612.000,0.000,0.000,NaN,NaN,0.000,0.000,61.353,165.000,0.000,0.000,543.777,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.725,63300.545,82931.000,22.000,0.000,0.165,5.000,8.855,270.000,0.000,0.000,0.000,0.000,0.000,0.000,26.216,11.698,11.700,11.680,794.000,352.000,352.000,352.000,2.571,7911.133,16449.213,21814.607,78.000,238402.000,495549.000,658583.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.133,0.232,0.298,39.000,59600.500,70792.714,73175.889,48.000,82151.000,82931.000,82930.000,2.000,4.000,7.000,9.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46187.195,1391574.000,0.082,0.000,0.000,0.000,0.000,543.795,16384.000
16384,1024,0,"snappy",5,1048576,20,1,81978.529,84954.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.132,4.000,0.000,0.000,0.000,0.000,61.187,1850.000,0.001,69505.158,0.004,466837.911,120911019.000,18001836.000,0.189,0.893,27.000,46120.139,1394673.000,0.000,0.000,NaN,NaN,0.000,0.000,38.235,91.000,0.000,0.000,544.771,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.728,63394.227,85002.000,22.000,0.000,0.165,5.000,8.527,259.000,0.000,0.000,0.000,0.000,0.000,0.000,26.262,11.706,11.712,11.702,794.000,352.000,352.000,352.000,2.579,10935.038,13777.652,21617.559,78.000,328915.000,414170.000,651510.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.166,0.200,0.299,39.000,65783.000,69028.333,72390.000,48.000,82412.000,85002.000,84483.000,2.000,5.000,6.000,9.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46340.194,1393635.000,0.082,0.000,0.000,0.000,0.000,544.790,16384.000
16384,1024,0,"snappy",5,1048576,1000,2,81978.000,82120.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.058,1850.000,0.001,52307.767,0.007,601095.595,209181267.000,18203103.000,0.254,0.890,27.000,45958.743,1394664.000,0.000,0.000,NaN,NaN,0.000,0.000,105.353,159.000,0.000,0.000,544.717,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.725,63393.818,82168.000,22.000,0.000,0.165,5.000,11.415,348.000,0.000,0.000,0.000,0.000,0.000,0.000,26.205,11.701,11.707,11.707,794.000,352.000,352.000,352.000,2.570,13613.447,16385.886,16320.952,78.000,410813.000,492953.000,490820.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.199,0.233,0.233,39.000,68468.833,70421.857,70117.143,48.000,82168.000,82157.000,82149.000,2.000,6.000,7.000,7.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46335.273,1393626.000,0.082,0.000,0.000,0.000,0.000,544.735,16384.000
16384,1024,0,"snappy",5,5000000,0,1,346835.500,389840.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.004,1850.000,0.001,770247.731,0.007,8360657.654,217377099.000,20026441.000,0.278,0.692,21.000,45752.209,1387756.000,0.000,0.000,NaN,NaN,0.000,0.000,83.250,105.000,0.000,0.000,543.470,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.297,154195.111,389888.000,9.000,0.000,0.165,5.000,0.853,26.000,0.000,0.000,0.000,0.000,0.000,0.000,26.183,11.690,11.673,11.689,794.000,352.000,352.000,352.000,2.572,7237.144,25795.877,12932.243,78.000,218142.000,779603.000,389933.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.066,0.099,0.066,39.000,109071.000,259867.667,194966.500,48.000,218094.000,389888.000,389885.000,2.000,2.000,3.000,2.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46020.766,1387342.000,0.082,0.000,0.000,0.000,0.000,543.488,16384.000
16384,1024,0,"snappy",5,5000000,20,1,346828.250,389842.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,3.000,0.099,3.000,0.000,0.000,0.000,0.000,49.501,1498.000,0.001,224165.219,0.007,2843578.740,207581248.000,16364061.000,0.218,0.660,20.000,45781.367,1387679.000,0.000,0.000,NaN,NaN,0.000,0.000,65.500,130.000,0.000,0.000,544.084,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.264,173459.875,389890.000,8.000,0.000,0.132,4.000,2.398,73.000,0.000,0.000,0.000,0.000,0.000,0.000,26.238,11.698,11.687,794.000,352.000,352.000,2.573,7248.754,38766.102,78.000,218144.000,1169457.000,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.066,0.133,39.000,109072.000,292364.250,48.000,218096.000,389890.000,2.000,2.000,4.000,0.066,0.033,0.033,2.000,1.000,1.000,46073.295,1387313.000,0.082,0.000,0.000,0.000,0.000,544.102,16384.000
16384,1024,0,"snappy",5,5000000,1000,2,346872.500,389843.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.002,1850.000,0.000,576184.885,0.009,10700261.654,278206803.000,14980807.000,0.281,0.691,21.000,45692.313,1387904.000,0.000,0.000,NaN,NaN,0.000,0.000,124.750,162.000,0.000,0.000,544.500,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.296,154211.556,389891.000,9.000,0.000,0.165,5.000,0.852,26.000,0.000,0.000,0.000,0.000,0.000,0.000,26.182,11.702,11.702,11.696,794.000,352.000,352.000,352.000,2.568,12956.936,7250.548,25833.124,78.000,389939.000,218140.000,779747.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.066,0.066,0.099,39.000,194969.500,109070.000,259915.667,48.000,389891.000,218092.000,389886.000,2.000,2.000,2.000,3.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46112.865,1387490.000,0.082,0.000,0.000,0.000,0.000,544.518,16384.000
16384,1024,0,"snappy",10,0,0,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.154,1850.000,0.005,25799.622,0.036,191668.989,1154038983.000,155339524.000,1.768,259.707,8274.000,589960.451,18795550.000,0.000,0.000,NaN,NaN,0.000,0.000,749.870,1486.000,0.000,0.000,517.515,16384.000,1110.000,1110.000,1.983,NaN,NaN,259.550,2273.014,2294.000,8269.000,0.000,0.157,5.000,188.192,6021.000,0.000,0.000,0.000,0.000,0.000,0.000,24.959,11.116,11.116,11.116,794.000,352.000,352.000,352.000,2.448,197921.949,195177.455,199599.937,78.000,6276105.000,6190053.000,6329314.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,86.941,86.612,87.133,39.000,2276.425,2253.387,2290.740,48.000,2294.000,2294.000,2294.000,2.000,2757.000,2747.000,2763.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,579117.316,18333696.000,1.024,0.000,0.000,0.000,0.000,517.531,16384.000
16384,1024,0,"snappy",10,0,20,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.123,4.000,0.000,0.000,0.000,0.000,57.416,1850.000,0.005,31256.839,0.048,290944.148,1544331540.000,165911300.000,2.181,257.343,8306.000,582377.928,18796830.000,0.000,0.000,NaN,NaN,0.000,0.000,700.045,1883.000,0.000,0.000,510.055,16384.000,1110.000,1110.000,1.975,NaN,NaN,257.188,2264.405,2294.000,8301.000,0.000,0.155,5.000,163.741,5308.000,0.000,0.000,0.000,0.000,0.000,0.000,24.642,10.956,10.959,10.959,794.000,352.000,352.000,352.000,2.417,196344.154,194122.039,194567.698,78.000,6308734.000,6236947.000,6251071.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062,87.514,85.154,85.626,39.000,2243.504,2279.586,2272.290,48.000,2294.000,2294.000,2294.000,2.000,2812.000,2736.000,2751.000,0.062,0.031,0.031,0.031,2.000,1.000,1.000,1.000,570752.008,18333696.000,1.024,0.000,0.000,0.000,0.000,510.055,16384.000
16384,1024,0,"snappy",10,0,1000,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.172,1850.000,0.005,28833.490,0.035,214560.679,1130520218.000,151923661.000,1.757,259.263,8257.000,590124.337,18794870.000,0.000,0.000,NaN,NaN,0.000,0.000,705.070,1455.000,0.000,0.000,516.878,16384.000,1110.000,1110.000,1.987,NaN,NaN,259.098,2277.614,2294.000,8252.000,0.000,0.157,5.000,164.718,5269.000,0.000,0.000,0.000,0.000,0.000,0.000,24.968,11.103,11.106,11.106,794.000,352.000,352.000,352.000,2.449,196397.023,198424.047,197999.874,78.000,6226964.000,6290836.000,6276992.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,86.416,87.021,86.777,39.000,2272.615,2280.115,2281.713,48.000,2294.000,2294.000,2294.000,2.000,2740.000,2759.000,2751.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,578404.770,18333696.000,1.024,0.000,0.000,0.000,0.000,516.894,16384.000
16384,1024,0,"snappy",10,1048576,0,1,81978.471,82121.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,60.917,1850.000,0.001,45385.032,0.009,701224.826,286099729.000,18517093.000,0.324,0.888,27.000,45854.743,1394672.000,0.000,0.000,NaN,NaN,0.000,0.000,78.294,137.000,0.000,0.000,543.074,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.723,63394.182,82169.000,22.000,0.000,0.165,5.000,13.354,408.000,0.000,0.000,0.000,0.000,0.000,0.000,26.145,11.665,11.671,11.671,794.000,352.000,352.000,352.000,2.565,19002.214,13547.636,13612.851,78.000,575121.000,408678.000,410795.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.264,0.199,0.199,39.000,71890.125,68113.000,68465.833,48.000,82169.000,82151.000,82152.000,2.000,8.000,6.000,6.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46194.239,1393634.000,0.082,0.000,0.000,0.000,0.000,543.074,16384.000
16384,1024,0,"snappy",10,1048576,20,1,81978.294,82120.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.012,1850.000,0.001,52763.307,0.008,649079.881,234317837.000,19047554.000,0.277,0.889,27.000,45927.125,1394669.000,0.000,0.000,NaN,NaN,0.000,0.000,88.235,156.000,0.000,0.000,543.867,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.724,63394.045,82168.000,22.000,0.000,0.165,5.000,11.834,361.000,0.000,0.000,0.000,0.000,0.000,0.000,26.186,11.689,11.682,11.688,794.000,352.000,352.000,352.000,2.568,8184.302,13592.926,24467.974,78.000,246503.000,410819.000,737269.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.133,0.199,0.332,39.000,61625.750,68469.833,73726.900,48.000,82154.000,82168.000,82152.000,2.000,4.000,6.000,10.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46263.146,1393631.000,0.082,0.000,0.000,0.000,0.000,543.885,16384.000
16384,1024,0,"snappy",10,1048576,1000,2,81978.824,82123.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.060,1850.000,0.001,43560.077,0.007,390492.822,202275282.000,22564120.000,0.253,0.890,27.000,45956.175,1394678.000,0.000,0.000,NaN,NaN,0.000,0.000,95.118,158.000,0.000,0.000,544.808,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.725,63394.455,82171.000,22.000,0.000,0.165,5.000,16.993,518.000,0.000,0.000,0.000,0.000,0.000,0.000,26.207,11.710,11.708,11.701,794.000,352.000,352.000,352.000,2.570,10930.258,19117.209,16268.801,78.000,328651.000,575103.000,490846.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.166,0.266,0.232,39.000,65730.200,71887.875,70120.857,48.000,82153.000,82157.000,82171.000,2.000,5.000,8.000,7.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46343.442,1393640.000,0.082,0.000,0.000,0.000,0.000,544.826,16384.000
16384,1024,0,"snappy",10,5000000,0,1,346852.250,389841.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.130,4.000,0.000,0.000,0.000,0.000,60.543,1850.000,0.000,558795.692,0.005,5561235.692,144592128.000,14528688.000,0.512,0.687,21.000,45410.084,1387823.000,0.000,0.000,NaN,NaN,0.000,0.000,287.250,363.000,0.000,0.000,544.373,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.294,154202.556,389889.000,9.000,0.000,0.164,5.000,0.847,26.000,0.000,0.000,0.000,0.000,0.000,0.000,25.985,11.701,11.701,11.589,794.000,352.000,352.000,352.000,2.552,12960.546,20209.545,12794.780,78.000,389931.000,608085.000,389729.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.065,0.066,0.100,0.066,39.000,194965.500,202695.000,194864.500,48.000,389883.000,389889.000,389681.000,2.000,2.000,3.000,2.000,0.065,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46102.512,1387409.000,0.082,0.000,0.000,0.000,0.000,544.427,16384.000
16384,1024,0,"snappy",10,5000000,20,2,346880.750,389841.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.132,4.000,0.000,0.000,0.000,0.000,61.115,1850.000,0.000,548985.926,0.006,6297036.037,170019973.000,14822620.000,0.224,0.694,21.000,45841.299,1387937.000,0.000,0.000,NaN,NaN,0.000,0.000,58.500,94.000,0.000,0.000,544.373,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.297,154215.222,389889.000,9.000,0.000,0.165,5.000,0.888,27.000,0.000,0.000,0.000,0.000,0.000,0.000,26.230,11.692,11.704,11.702,794.000,352.000,352.000,352.000,2.576,20159.991,12963.762,12960.315,78.000,607985.000,389937.000,389937.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.099,0.066,0.066,39.000,202661.667,194968.500,194968.500,48.000,389739.000,389889.000,389889.000,2.000,3.000,2.000,2.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46103.236,1387523.000,0.082,0.000,0.000,0.000,0.000,544.391,16384.000
16384,1024,0,"snappy",10,5000000,1000,1,346852.250,389838.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,3.000,0.098,3.000,0.000,0.000,0.000,0.000,49.306,1498.000,0.001,572594.630,0.011,11892746.963,321104168.000,15460055.000,0.337,0.657,20.000,45606.987,1387775.000,0.000,0.000,NaN,NaN,0.000,0.000,146.500,173.000,0.000,0.000,543.615,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.263,173471.875,389886.000,8.000,0.000,0.132,4.000,0.883,27.000,0.000,0.000,0.000,0.000,0.000,0.000,26.135,11.683,11.676,794.000,352.000,352.000,2.563,25867.976,20102.550,78.000,779816.000,607881.000,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.100,0.099,39.000,259938.667,202627.000,48.000,389886.000,389685.000,2.000,3.000,3.000,0.066,0.033,0.033,2.000,1.000,1.000,46035.205,1387409.000,0.082,0.000,0.000,0.000,0.000,543.633,16384.000
16384,1024,0,"none",1,0,0,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.124,4.000,0.000,0.000,0.000,0.000,57.813,1850.000,0.005,26403.454,0.042,234546.636,1344655863.000,151370999.000,1.955,259.657,8322.000,573724.493,18387870.000,0.000,0.000,NaN,NaN,0.000,0.000,822.113,1721.000,0.000,0.000,514.411,16384.000,1110.000,1110.000,1.971,NaN,NaN,259.501,2210.878,2244.000,8317.000,0.000,0.156,5.000,178.121,5733.000,0.000,0.000,0.000,0.000,0.000,0.000,24.813,11.049,11.049,11.049,794.000,352.000,352.000,352.000,2.434,192441.930,191120.326,192803.435,78.000,6139090.000,6097694.000,6151008.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062,86.233,86.598,87.797,39.000,2231.585,2206.911,2196.004,48.000,2244.000,2244.000,2244.000,2.000,2751.000,2763.000,2801.000,0.063,0.031,0.031,0.031,2.000,1.000,1.000,1.000,562801.306,17924096.000,1.000,0.000,0.000,0.000,0.000,514.444,16384.000
16384,1024,0,"none",1,0,20,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.233,1850.000,0.005,31910.842,0.033,216680.593,1059568099.000,156044015.000,1.723,259.088,8232.000,578594.763,18384270.000,0.000,0.000,NaN,NaN,0.000,0.000,738.418,1471.000,0.000,0.000,517.449,16384.000,1110.000,1110.000,1.993,NaN,NaN,258.922,2234.626,2244.000,8227.000,0.000,0.157,5.000,153.215,4890.000,0.000,0.000,0.000,0.000,0.000,0.000,24.994,11.118,11.118,11.115,794.000,352.000,352.000,352.000,2.455,191821.787,193512.220,195133.674,78.000,6074996.000,6128532.000,6180664.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,85.851,86.357,87.485,39.000,2234.276,2240.780,2230.481,48.000,2244.000,2244.000,2244.000,2.000,2719.000,2735.000,2771.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,566107.511,17924096.000,1.000,0.000,0.000,0.000,0.000,517.466,16384.000
16384,1024,0,"none",1,0,1000,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.191,1850.000,0.005,25571.244,0.035,170817.624,1103994306.000,165266951.000,1.745,260.678,8300.000,577480.842,18386990.000,0.000,0.000,NaN,NaN,0.000,0.000,774.151,1548.000,0.000,0.000,517.826,16384.000,1110.000,1110.000,1.976,NaN,NaN,260.521,2216.635,2244.000,8295.000,0.000,0.157,5.000,202.076,6463.000,0.000,0.000,0.000,0.000,0.000,0.000,24.975,11.123,11.123,11.123,794.000,352.000,352.000,352.000,2.450,194022.721,193695.560,192469.237,78.000,6148386.000,6138406.000,6100120.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,87.188,88.003,86.483,39.000,2225.257,2200.934,2225.509,48.000,2244.000,2244.000,2244.000,2.000,2763.000,2789.000,2741.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,566519.043,17924096.000,1.000,0.000,0.000,0.000,0.000,517.842,16384.000
16384,1024,0,"none",1,1048576,0,2,941169.167,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.812,1850.000,0.001,129122.031,0.042,3699324.346,1313260143.000,45838321.000,1.410,4.920,155.000,537811.282,16942131.000,0.000,0.000,NaN,NaN,0.000,0.000,523.056,1216.000,0.000,0.000,522.616,16384.000,1110.000,1110.000,910.222,NaN,NaN,0.730,736614.391,1048521.000,23.000,0.000,0.159,5.000,11.219,355.000,0.000,0.000,0.000,0.000,0.000,0.000,25.242,11.238,11.226,11.230,794.000,352.000,352.000,352.000,2.476,200809.921,201306.633,138330.400,78.000,6291174.000,6312976.000,4337903.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.223,0.255,0.191,39.000,898739.143,789122.000,722983.833,48.000,1048521.000,1048521.000,1048521.000,2.000,7.000,8.000,6.000,0.064,0.032,0.032,0.032,2.000,1.000,1.000,1.000,540401.448,16941045.000,1.000,0.000,0.000,0.000,0.000,522.632,16384.000
16384,1024,0,"none",1,1048576,20,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.645,1850.000,0.002,121255.383,0.044,2765655.091,1393890166.000,61112713.000,1.499,4.843,153.000,536259.393,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,628.353,1317.000,0.000,0.000,522.666,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.696,770092.864,1048521.000,22.000,0.000,0.158,5.000,15.878,504.000,0.000,0.000,0.000,0.000,0.000,0.000,25.170,11.225,11.233,11.232,794.000,352.000,352.000,352.000,2.469,238661.240,167272.446,133749.984,78.000,7505180.000,5242653.000,4194132.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.286,0.191,0.159,39.000,833908.889,873775.500,838826.400,48.000,1048521.000,1048521.000,1048521.000,2.000,9.000,6.000,5.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,540434.651,16941005.000,1.000,0.000,0.000,0.000,0.000,522.666,16384.000
16384,1024,0,"none",1,1048576,1000,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.193,1850.000,0.002,79989.412,0.051,2477390.153,1640032281.000,52952991.000,1.744,4.805,153.000,532049.210,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,671.235,1612.000,0.000,0.000,517.940,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.691,770092.864,1048521.000,22.000,0.000,0.157,5.000,20.692,662.000,0.000,0.000,0.000,0.000,0.000,0.000,24.976,11.130,11.131,11.126,794.000,352.000,352.000,352.000,2.450,198854.948,66302.760,269892.437,78.000,6291174.000,2097090.000,8553701.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.221,0.095,0.316,39.000,898739.143,699030.000,855370.100,48.000,1048521.000,1048521.000,1048521.000,2.000,7.000,3.000,10.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,535565.408,16941005.000,1.000,0.000,0.000,0.000,0.000,517.940,16384.000
16384,1024,0,"none",1,5000000,0,2,3388208.200,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.467,1850.000,0.003,513272.079,0.046,8941851.564,1475405508.000,84689893.000,1.598,5.175,164.000,534617.785,16941503.000,0.000,0.000,NaN,NaN,0.000,0.000,280.800,985.000,0.000,0.000,520.358,16384.000,1110.000,1110.000,3276.800,NaN,NaN,0.316,1694150.300,4999435.000,10.000,0.000,0.158,5.000,5.180,165.000,0.000,0.000,0.000,0.000,0.000,0.000,25.094,11.176,11.208,11.199,794.000,352.000,352.000,352.000,2.461,186770.747,33444.865,317476.361,78.000,5891870.000,1050637.000,9998918.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.095,0.064,0.095,39.000,1963956.667,525318.500,3332972.667,48.000,4999435.000,1050589.000,4999435.000,2.000,3.000,2.000,3.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,538067.048,16941041.000,1.000,0.000,0.000,0.000,0.000,520.375,16384.000
16384,1024,0,"none",1,5000000,20,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,58.607,1850.000,0.002,517267.959,0.045,9762054.301,1425259928.000,75521122.000,1.521,4.460,141.000,535867.721,16941458.000,0.000,0.000,NaN,NaN,0.000,0.000,194.000,544.000,0.000,0.000,522.232,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.285,1882384.222,4999435.000,9.000,0.000,0.158,5.000,4.599,146.000,0.000,0.000,0.000,0.000,0.000,0.000,25.154,11.224,11.228,11.217,794.000,352.000,352.000,352.000,2.467,159320.682,159391.794,220611.205,78.000,4999483.000,4999483.000,6942414.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,0.064,0.064,0.095,39.000,2499741.500,2499741.500,2314138.000,48.000,4999435.000,4999435.000,4999435.000,2.000,2.000,2.000,3.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,540005.228,16941044.000,1.000,0.000,0.000,0.000,0.000,522.249,16384.000
