records,size_b,acks,compression,inflight,batch_b,linger_ms,time_ms,records_persec,mb_persec,latency_avg_ms,latency_max_ms,latency_50th_ms,latency_95th_ms,latency_99th_ms,latency_999th_ms,producer_batch-size-avg,producer_batch-size-max,producer_batch-split-rate,producer_batch-split-total,producer_buffer-available-bytes,producer_buffer-exhausted-rate,producer_buffer-exhausted-total,producer_buffer-total-bytes,producer_bufferpool-wait-ratio,producer_bufferpool-wait-time-total,producer_compression-rate-avg,producer_connection-close-rate,producer_connection-close-total,producer_connection-count,producer_connection-creation-rate,producer_connection-creation-total,producer_incoming-byte-rate,producer_incoming-byte-total,producer_io-ratio,producer_io-time-ns-avg,producer_io-wait-ratio,producer_io-wait-time-ns-avg,producer_io-waittime-total,producer_iotime-total,producer_metadata-age,producer_network-io-rate,producer_network-io-total,producer_outgoing-byte-rate,producer_outgoing-byte-total,producer_produce-throttle-time-avg,producer_produce-throttle-time-max,producer_record-error-rate,producer_record-error-total,producer_record-queue-time-avg,producer_record-queue-time-max,producer_record-retry-rate,producer_record-retry-total,producer_record-send-rate,producer_record-send-total,producer_record-size-avg,producer_record-size-max,producer_records-per-request-avg,producer_request-latency-avg,producer_request-latency-max,producer_request-rate,producer_request-size-avg,producer_request-size-max,producer_request-total,producer_requests-in-flight,producer_response-rate,producer_response-total,producer_select-rate,producer_select-total,producer_waiting-threads,producer-node_incoming-byte-rate_1,producer-node_incoming-byte-rate_2,producer-node_incoming-byte-rate_3,producer-node_incoming-byte-total_1,producer-node_incoming-byte-total_2,producer-node_incoming-byte-total_3,producer-node_outgoing-byte-rate_1,producer-node_outgoing-byte-rate_2,producer-node_outgoing-byte-rate_3,producer-node_outgoing-byte-total_1,producer-node_outgoing-byte-total_2,producer-node_outgoing-byte-total_3,producer-node_request-latency-avg_1,producer-node_request-latency-avg_2,producer-node_request-latency-avg_3,producer-node_request-latency-max_1,producer-node_request-latency-max_2,producer-node_request-latency-max_3,producer-node_request-rate_1,producer-node_request-rate_2,producer-node_request-rate_3,producer-node_request-size-avg_1,producer-node_request-size-avg_2,producer-node_request-size-avg_3,producer-node_request-size-max_1,producer-node_request-size-max_2,producer-node_request-size-max_3,producer-node_request-total_1,producer-node_request-total_2,producer-node_request-total_3,producer-node_response-rate_1,producer-node_response-rate_2,producer-node_response-rate_3,producer-node_response-total_1,producer-node_response-total_2,producer-node_response-total_3,producer-topic_byte-rate,producer-topic_byte-total,producer-topic_compression-rate,producer-topic_record-error-rate,producer-topic_record-error-total,producer-topic_record-retry-rate,producer-topic_record-retry-total,producer-topic_record-send-rate,producer-topic_record-send-total
500,1048576,-1,snappy,10,0,0,7710,72.34843,72.35,407.85,1387,287,1113,1277,1387,1048995,1048995,0,0,33554432,0,0,33554432,0.159,5803883699,1,0,0,4,0.108,4,756.515,27780,0.016,174790.111,0.139,1553182.365,5144139994,578904847,6.674,16.884,620,14283370.241,524513922,0,0,0,0,285.172,1221,0,0,13.663,500,1048664,1048664,1.639,103.525,172,8.442,1691980.394,2098046,310,0,8.442,310,89.727,3312,0,277.365,226.747,233.291,10156,8296,8534,5070699.082,4583894.691,4673675.641,185678859,167843888,170991097,84.947,120.798,114.775,132,172,164,3.632,2.321,2.46,1396081.647,1974633.976,1899901.078,2098046,2098046,2098046,133,85,90,3.632,2.323,2.46,133,85,90,14333274.123,524497500,1,0,0,0,0,13.664,500
500,1048576,-1,snappy,10,0,20,7727,71.921749,71.92,407.93,1144,308,961,1085,1144,1048995,1048995,0,0,33554432,0,0,33554432,0.157,5749977259,1,0,0,4,0.108,4,752.176,27650,0.016,175721.997,0.14,1535769.138,5180149303,592710295,6.71,16.594,610,14268211.474,524513722,0,0,0,0,285.856,1026,0,0,13.65,500,1048664,1048664,1.667,102.867,164,8.297,1719717.121,2098046,305,0,8.297,305,91.276,3373,0,271.754,238.777,222.701,9950,8744,8162,4927327.453,4898096.852,4493651.988,180433804,179383001,164696839,80.763,119.744,120.265,125,164,158,3.605,2.376,2.292,1366922.758,2061873.575,1960676.655,2098046,2098046,2098046,132,87,84,3.605,2.376,2.292,132,87,84,14319186.983,524497500,1,0,0,0,0,13.65,500
500,1048576,-1,snappy,10,0,150,7765,71.510297,71.51,412.8,1186,309,986,1083,1186,1048995,1048995,0,0,33554432,0,0,33554432,0.16,5872178636,1,0,0,4,0.108,4,755.598,27806,0.015,162829.524,0.142,1552613.845,5269571391,552643406,6.753,16.902,622,14252709.492,524513962,0,0,0,0,293.652,1019,0,0,13.633,500,1048664,1048664,1.634,99.833,158,8.451,1686540.071,2098046,311,0,8.451,311,91.747,3394,0,257.998,231.572,246.959,9460,8498,9054,4630993.651,4630827.13,5035131.886,169943574,169942094,184628216,79.698,114.236,113.626,122,155,158,3.461,2.452,2.509,1338138.378,1888245.489,2006828.435,2098046,2098046,2098046,127,90,92,3.464,2.453,2.509,127,90,92,14302396.924,524497500,1,0,0,0,0,13.634,500
500,1048576,-1,snappy,10,0,1000,7792,71.194646,71.19,409.81,1437,289,1110,1379,1437,1048995,1048995,0,0,33554432,0,0,33554432,0.157,5748846231,1,0,0,4,0.108,4,757.039,27884,0.016,173971.744,0.142,1591115.324,5253862801,574454700,6.78,17.049,628,14239943.585,524514082,0,0,0,0,287.49,1361,0,0,13.624,500,1048664,1048664,1.618,102.207,167,8.525,1670427.013,2098046,314,0,8.525,314,89.183,3302,0,275.381,242.021,220.746,10104,8880,8106,5056473.925,4827899.975,4399028.156,185678779,177285315,161549910,85.338,111.255,118,125,167,160,3.567,2.587,2.342,1417395.26,1866161.211,1878487.326,2098046,2098046,2098046,131,95,86,3.57,2.589,2.342,131,95,86,14292653.35,524497500,1,0,0,0,0,13.625,500
500,1048576,-1,snappy,10,16384,0,7613,73.13149,73.13,403.43,1034,391,814,967,1034,1048995,1048995,0,0,33554432,0,0,33554432,0.156,5673062743,1,0,0,4,0.109,4,755.894,27702,0.016,172972.4,0.137,1465044.274,5044147435,595543972,6.601,16.754,614,14311817.567,524513802,0,0,0,0,285.556,935,0,0,13.69,500,1048664,1048664,1.656,98.53,168,8.377,1708514.013,2098046,307,0,8.377,307,93.463,3443,0,252.711,239.667,244.363,9228,8750,8930,4506730.852,4854998.22,4994531.002,164698479,177285115,182530130,76.718,113.112,114.337,127,166,168,3.42,2.465,2.463,1317587.832,1969834.611,2028112.556,2098046,2098046,2098046,125,90,90,3.423,2.465,2.463,125,90,90,14361531.721,524497500,1,0,0,0,0,13.691,500
500,1048576,-1,snappy,10,16384,20,7816,71.073205,71.07,412.3,1362,342,1001,1296,1362,1048995,1048995,0,0,33554432,0,0,33554432,0.159,5836265824,1,0,0,4,0.108,4,754.051,27780,0.015,166004.318,0.143,1564829.051,5278168388,559932565,6.793,16.829,620,14237233.571,524513922,0,0,0,0,288.57,1279,0,0,13.617,500,1048664,1048664,1.639,103.81,171,8.415,1691980.394,2098046,310,0,8.415,310,91.074,3373,0,276.723,238.102,220.22,10156,8740,8090,5058542.445,4797369.12,4425782.765,185678859,176236152,162598833,83.977,115.133,123.072,126,169,171,3.623,2.477,2.286,1396081.647,1936661.011,1935700.393,2098046,2098046,2098046,133,91,84,3.624,2.479,2.287,133,91,84,14285257.109,524497500,1,0,0,0,0,13.618,500
500,1048576,-1,snappy,10,16384,150,7585,73.346047,73.35,402.34,1277,322,953,1190,1277,1048995,1048995,0,0,33554432,0,0,33554432,0.157,5697900796,1,0,0,4,0.109,4,761.359,27884,0.015,159640.679,0.137,1440064.646,5051746779,560019501,6.578,17.147,628,14321203.604,524514082,0,0,0,0,286.048,1155,0,0,13.699,500,1048664,1048664,1.618,97.003,170,8.573,1670427.013,2098046,314,0,8.573,314,95.279,3508,0,253.676,245.156,243.388,9264,8946,8880,4538540.033,4969364.923,4858196.728,165747482,181481207,177285315,78.25,110.462,108.713,125,170,162,3.423,2.519,2.603,1325979.856,1972621.815,1866161.211,2098046,2098046,2098046,125,92,95,3.423,2.521,2.604,125,92,95,14371369.465,524497500,1,0,0,0,0,13.7,500
500,1048576,-1,snappy,10,16384,1000,7919,69.988802,69.99,418.57,1244,293,1069,1199,1244,1048995,1048995,0,0,33554432,0,0,33554432,0.16,5866706369,1,0,0,4,0.108,4,764.41,28248,0.015,164806.284,0.145,1570762.288,5379860838,564461524,6.907,17.751,656,14193333.568,524514642,0,0,0,0,302.47,1110,0,0,13.577,500,1048664,1048664,1.548,95.582,161,8.876,1599130.006,2098046,328,0,8.876,328,92.204,3425,0,267.687,221.763,256.002,9864,8164,9426,4725387.659,4330584.03,5180930.612,174139986,159452104,190922474,76,110.744,108.969,132,155,161,3.717,2.471,2.659,1271094.788,1752220.923,1948188.51,2098046,2098046,2098046,137,91,98,3.718,2.472,2.662,137,91,98,14242586.759,524497500,1,0,0,0,0,13.577,500
500,1048576,-1,snappy,10,1048576,0,7747,71.612718,71.61,408.39,1390,373,890,1282,1390,1048995,1048995,0,0,33554432,0,0,33554432,0.158,5772898187,1,0,0,4,0.108,4,752.249,27676,0.016,176002.33,0.14,1565551.869,5183542238,582743715,6.738,16.635,612,14256190.531,524513762,0,0,0,0,285.814,1274,0,0,13.639,500,1048664,1048664,1.661,103.625,165,8.317,1714097.261,2098046,306,0,8.317,306,89.525,3311,0,270.046,221.277,241.991,9898,8116,8868,4919399.204,4432902.754,4951329.687,180433724,162598873,181481087,84.163,118.964,117.511,130,156,165,3.544,2.317,2.428,1387951.723,1912927.918,2039113.337,2098046,2098046,2098046,130,85,89,3.547,2.317,2.429,130,85,89,14307859.13,524497500,1,0,0,0,0,13.64,500
500,1048576,-1,snappy,10,1048576,20,7821,71.11364,71.11,412.54,1177,353,986,1112,1177,1048995,1048995,0,0,33554432,0,0,33554432,0.159,5812112409,1,0,0,4,0.108,4,760.403,28014,0.015,165092.039,0.142,1553735.185,5248517454,557680909,6.791,17.318,638,14237243.343,524514282,0,0,0,0,293.108,1039,0,0,13.621,500,1048664,1048664,1.592,99.513,166,8.659,1644245.398,2098046,319,0,8.659,319,91.218,3378,0,267.425,229.071,245.04,9822,8406,8992,4769899.504,4512924.061,4998479.947,175188869,165746162,183579173,80.045,112.066,115.589,127,161,166,3.648,2.505,2.478,1307379.619,1801588.717,2017353.549,2098046,2098046,2098046,134,92,91,3.648,2.507,2.48,134,92,91,14289148.913,524497500,1,0,0,0,0,13.622,500
500,1048576,-1,snappy,10,1048576,150,7491,74.460164,74.46,393.67,960,391,843,904,960,1048995,1048995,0,0,33554432,0,0,33554432,0.153,5566065789,1,0,0,4,0.109,4,757.935,27676,0.016,168823.24,0.134,1451225.245,4925458483,572986077,6.461,16.76,612,14363943.532,524513762,0,0,0,0,275.17,813,0,0,13.743,500,1048664,1048664,1.661,99.429,168,8.38,1714097.261,2098046,306,0,8.38,306,92.439,3394,0,263.55,244.24,231.082,9594,8884,8404,4754583.793,4956519.078,4701039.15,173090623,180432164,170990897,79.913,111.578,115.917,125,168,164,3.516,2.5,2.337,1352270.492,1982771.033,2011657.612,2098046,2098046,2098046,128,91,85,3.516,2.502,2.337,128,91,85,14417589.818,524497500,1,0,0,0,0,13.744,500
500,1048576,-1,snappy,10,1048576,1000,7623,72.950102,72.95,403.81,1055,358,933,1044,1055,1048995,1048995,0,0,33554432,0,0,33554432,0.157,5726038570,1,0,0,4,0.109,4,761.383,27910,0.016,167546.956,0.138,1460400.383,5092416135,584236237,6.606,17.186,630,14308702.894,524514122,0,0,0,0,287.736,918,0,0,13.689,500,1048664,1048664,1.613,96.297,167,8.593,1665124.197,2098046,315,0,8.593,315,94.614,3487,0,254.272,240.92,247.216,9286,8796,9034,4449692.764,4913124.291,4994808.724,162600673,179383081,182530290,74.442,114.42,109.462,124,167,157,3.557,2.438,2.572,1250774.408,2015540.236,1941811.596,2098046,2098046,2098046,130,89,94,3.56,2.438,2.572,130,89,94,14359958.932,524497500,1,0,0,0,0,13.689,500
500,1048576,-1,snappy,10,9437184,0,10336,52.356021,52.36,416.59,883,411,768,867,883,5892847.011,8391384,0,0,33554432,0,0,33554432,0.223,8702116395,1,0,0,4,0.101,4,187.205,7368,0.033,441107.179,0.182,2409429.943,7192148379,1316704930,9.301,4.777,188,13325233.822,524467878,0,0,0,0,72.685,452,0,0,12.75,500,1048664,1048664,5.618,236.292,492,2.388,5579445.511,8391432,94,0,2.388,94,75.47,2985,0,53.899,70.582,43.975,2088,2770,1716,3140956.426,8071563.242,2204180.048,121677511,316776571,86013718,148.5,346.436,152.773,418,492,429,0.749,1.019,0.589,4195776.241,7919414.275,3739726.87,8391432,8391432,8391432,29,40,23,0.749,1.019,0.589,29,40,23,13373709.302,524463384,1,0,0,0,0,12.75,500
500,1048576,-1,snappy,10,9437184,20,9644,56.344377,56.34,423.79,951,378,712,780,951,8324782.381,8391389,0,0,33554432,0,0,33554432,0.211,8092818814,1,0,0,4,0.103,4,148.784,5756,0.037,539131.082,0.166,2427419.005,6461789391,1435166940,8.64,3.515,136,13556258.685,524464536,0,0,0,0,44.921,446,0,0,12.97,500,1048664,1048664,7.937,361.889,553,1.758,7712713.765,8391437,68,0,1.758,68,68.476,2662,0,41.307,42.879,45.156,1592,1654,1716,4350934.721,4459247.453,4857812.91,167828605,172024389,184611464,328.75,373.524,380.909,539,530,553,0.544,0.57,0.605,7991838.333,7819290.409,8026585.391,8391437,8391432,8391432,21,22,23,0.545,0.57,0.605,21,22,23,13605055.643,524461290,1,0,0,0,0,12.971,500
500,1048576,-1,snappy,10,9437184,150,9786,55.487737,55.49,428.01,850,408,651,826,850,8324782.476,8391384,0,0,33554432,0,0,33554432,0.215,8248488709,1,0,0,4,0.103,4,148.27,5756,0.038,587788.52,0.169,2641569.047,6582790066,1464768992,8.774,3.503,136,13509467.364,524464542,0,0,0,0,44.143,292,0,0,12.925,500,1048664,1048664,7.937,366.508,558,1.752,7712713.853,8391432,68,0,1.752,68,63.878,2492,0,45.931,42.775,40.619,1778,1654,1530,4985866.804,4448637.824,4232695.763,193002904,172024376,159437184,357.87,357.714,386.684,558,456,537,0.62,0.569,0.531,8041787.667,7819289.818,7971859.2,8391432,8391432,8391432,24,22,20,0.62,0.569,0.531,24,22,20,13558978.697,524461296,1,0,0,0,0,12.927,500
500,1048576,-1,snappy,10,9437184,1000,9726,55.828495,55.83,424.47,920,397,689,771,920,7827785.672,8391389,0,0,33554432,0,0,33554432,0.208,8029601179,1,0,0,4,0.103,4,154.882,6004,0.035,534236.719,0.17,2558396.087,6608337093,1379933445,8.718,3.715,144,13528996.492,524465078,0,0,0,0,47.836,278,0,0,12.941,500,1048664,1048664,7.463,337.701,575,1.857,7284237.194,8391437,72,0,1.857,72,66.304,2583,0,49.201,41.214,45.146,1902,1592,1716,4829906.097,4154660.376,4663503.604,186709680,160486221,177269099,282.48,354.05,385.591,575,538,559,0.673,0.544,0.605,7181141.538,7642201,7707352.13,8391432,8391437,8391432,26,21,23,0.673,0.544,0.605,26,21,23,13574429.03,524461640,1,0,0,0,0,12.941,500
500,1048576,-1,none,1,0,0,7771,71.551231,71.55,414.12,923,412,794,877,923,1048650,1048650,0,0,33554432,0,0,33554432,0.164,6000112984,1,0,0,4,0.108,4,746.372,27468,0.014,156115.974,0.146,1629975.6,5416408918,518773382,6.754,16.195,596,14247233.704,524340942,0,0,0,0,331.03,843,0,0,13.624,500,1048664,1048664,1.706,65.444,130,8.097,1759533.362,2097356,298,0,8.097,298,89.833,3323,0,254.637,233.396,238.738,9350,8564,8760,4683934.855,4741018.465,4855259.764,171984720,174080716,178275428,49.529,76.837,75.83,109,130,121,3.268,2.369,2.424,1433206,2000927.77,2003094.697,2097356,2097356,2097356,120,87,89,3.268,2.371,2.426,120,87,89,14287174.037,524325000,1,0,0,0,0,13.624,500
500,1048576,-1,none,1,0,20,8171,67.585834,67.59,436.25,1251,385,1064,1179,1251,1048650,1048650,0,0,33554432,0,0,33554432,0.171,6329136334,1,0,0,4,0.107,4,741.004,27572,0.014,156422.05,0.155,1763469.655,5801815166,514628543,7.163,16.233,604,14091402.902,524341102,0,0,0,0,349.528,1154,0,0,13.475,500,1048664,1048664,1.684,67.852,203,8.116,1736228.815,2097356,302,0,8.116,302,87.97,3290,0,252.532,225.565,243.32,9376,8368,9034,4632087.048,4575807.472,4914361.971,171984760,169886004,182470260,51.792,81.298,76.43,176,203,183,3.259,2.289,2.532,1421361.653,1998658.871,1941172.979,2097356,2097356,2097356,121,85,94,3.259,2.291,2.532,121,85,94,14131225.744,524325000,1,0,0,0,0,13.476,500
500,1048576,-1,none,1,0,150,8122,67.953248,67.95,431.52,1228,315,1021,1082,1228,1048650,1048650,0,0,33554432,0,0,33554432,0.168,6194093518,1,0,0,4,0.107,4,744.719,27676,0.013,153766.895,0.154,1762152.334,5769286743,503432814,7.114,16.468,612,14109228.588,524341262,0,0,0,0,347.914,1067,0,0,13.493,500,1048664,1048664,1.661,65.551,138,8.234,1713533.536,2097356,306,0,8.234,306,87.636,3274,0,259.554,219.316,246.316,9624,8132,9126,4751336.354,4355244.465,5034246.123,176179552,161496820,186664812,49.089,76.86,77.297,99,113,138,3.371,2.346,2.481,1409436.416,1856285.287,2028965.348,2097356,2097356,2097356,125,87,92,3.371,2.346,2.483,125,87,92,14149912.293,524325000,1,0,0,0,0,13.493,500
500,1048576,-1,none,1,0,1000,8137,67.870232,67.87,433.8,1822,334,1138,1780,1822,1048650,1048650,0,0,33554432,0,0,33554432,0.17,6277474857,1,0,0,4,0.107,4,737.485,27416,0.013,155386.997,0.156,1821320.939,5815477759,496150681,7.129,15.924,592,14104284,524340862,0,0,0,0,346.01,1737,0,0,13.485,500,1048664,1048664,1.718,69.364,136,7.962,1771421.831,2097356,296,0,7.962,296,85.447,3193,0,266.181,218.949,232.901,9874,8116,8632,5088367.469,4384704.972,4667967.465,188763168,162545398,173032218,53.957,81.333,78.222,104,118,136,3.181,2.293,2.455,1599687.864,1912298.8,1901452.945,2097356,2097356,2097356,118,85,91,3.181,2.293,2.455,118,85,91,14141897.724,524325000,1,0,0,0,0,13.486,500
500,1048576,-1,none,1,16384,0,8002,69.146729,69.15,423.47,1236,329,986,1191,1236,1048650,1048650,0,0,33554432,0,0,33554432,0.166,6104539026,1,0,0,4,0.107,4,736.001,27260,0.014,155430.354,0.152,1725604.843,5642727838,508257256,6.981,15.659,580,14156064.309,524340622,0,0,0,0,338.558,1159,0,0,13.541,500,1048664,1048664,1.754,67.744,138,7.83,1808071.11,2097356,290,0,7.83,290,87.828,3270,0,252.064,221.079,243.606,9312,8162,8992,4768426.99,4456788.317,4970849.644,176179072,164642674,183518798,52.161,79.169,76.6,112,126,138,3.058,2.274,2.465,1559106.832,1960031.833,2016690.088,2097356,2097356,2097356,113,84,91,3.059,2.275,2.465,113,84,91,14200113.747,524325000,1,0,0,0,0,13.541,500
500,1048576,-1,none,1,16384,20,7934,70.116393,70.12,420.65,1104,381,953,1069,1104,1048650,1048650,0,0,33554432,0,0,33554432,0.164,6032241656,1,0,0,4,0.108,4,735.802,27182,0.013,152437.387,0.15,1696565.854,5569825698,500451940,6.895,15.537,574,14193230.165,524340502,0,0,0,0,334.84,1010,0,0,13.572,500,1048664,1048664,1.773,69.032,132,7.769,1826970.39,2097356,287,0,7.769,287,88.414,3283,0,254.564,227.708,233.758,9384,8394,8610,4836056.532,4608328.876,4783026.334,178276388,169886044,176177992,52.857,79.247,80.129,102,128,132,3.065,2.333,2.335,1577667.15,1975419.116,2048581.302,2097356,2097356,2097356,113,86,86,3.065,2.333,2.335,113,86,86,14232878.2,524325000,1,0,0,0,0,13.573,500
500,1048576,-1,none,1,16384,150,7777,71.408169,71.41,413.91,1003,388,855,946,1003,1048650,1048650,0,0,33554432,0,0,33554432,0.164,6002113861,1,0,0,4,0.108,4,744.192,27390,0.013,154156.418,0.147,1677070.18,5423644961,498541855,6.758,16.03,590,14246069.174,524340822,0,0,0,0,329.394,923,0,0,13.622,500,1048664,1048664,1.724,67.066,152,8.015,1777426.515,2097356,295,0,8.015,295,87.398,3234,0,269.101,225.187,230.252,9876,8270,8450,4997281.287,4568661.112,4711557.195,183520158,167788648,173031938,49.613,79.771,80.434,81,152,131,3.404,2.287,2.287,1468161.264,1997483.905,2059904.024,2097356,2097356,2097356,125,84,84,3.406,2.287,2.289,125,84,84,14284838.578,524325000,1,0,0,0,0,13.622,500
500,1048576,-1,none,1,16384,1000,8335,66.111331,66.11,445.41,1232,361,1066,1164,1232,1048650,1048650,0,0,33554432,0,0,33554432,0.173,6424658333,1,0,0,4,0.107,4,733.117,27390,0.013,158801.309,0.159,1887825.897,5978744615,502923745,7.31,15.791,590,14034067.288,524340822,0,0,0,0,356.236,1122,0,0,13.422,500,1048664,1048664,1.724,70.848,137,7.896,1777426.515,2097356,295,0,7.896,295,84.309,3167,0,263.662,217.465,232.568,9828,8106,8662,5007669.6,4332460.028,4730120.604,186665892,161496780,176178072,53.508,82.424,83.057,107,137,126,3.192,2.307,2.363,1568620.941,1877869.535,2002023.545,2097356,2097356,2097356,119,86,88,3.192,2.307,2.363,119,86,88,14075083.217,524325000,1,0,0,0,0,13.422,500
500,1048576,-1,none,1,1048576,0,8885,61.599113,61.6,479.77,1423,344,1211,1375,1423,1048650,1048650,0,0,33554432,0,0,33554432,0.185,6965585981,1,0,0,4,0.105,4,727.014,27572,0.013,154627.002,0.171,1979495.23,6528375269,509959851,7.868,15.926,604,13825373.148,524341102,0,0,0,0,387.87,1342,0,0,13.221,500,1048664,1048664,1.684,71.815,133,7.963,1736228.815,2097356,302,0,7.963,302,86.523,3298,0,244.945,244.202,218.901,9268,9234,8276,4462030.868,5016671.583,4381980.641,168838786,189810786,165691452,51.5,85.67,85.5,103,125,133,3.198,2.432,2.301,1395361.868,2063160.717,1904499.448,2097356,2097356,2097356,121,92,87,3.198,2.433,2.301,121,92,87,13864796.256,524325000,1,0,0,0,0,13.222,500
500,1048576,-1,none,1,1048576,20,8073,68.63418,68.63,428.67,1386,295,1163,1327,1386,1048650,1048650,0,0,33554432,0,0,33554432,0.168,6206599725,1,0,0,4,0.107,4,745.464,27650,0.013,150246.518,0.153,1716870.025,5715460313,500170659,7.044,16.446,610,14136234.822,524341222,0,0,0,0,344.274,1308,0,0,13.516,500,1048664,1048664,1.667,65.8,130,8.223,1719151.548,2097356,305,0,8.223,305,89.283,3329,0,257.383,227.918,240.658,9526,8430,8900,4703398.79,4618234.188,4848173.624,174082196,170934702,179324246,49.285,78.941,75.739,102,123,130,3.35,2.324,2.514,1403888.677,1987612.814,1928217.699,2097356,2097356,2097356,124,86,93,3.35,2.325,2.515,124,86,93,14174010.597,524325000,1,0,0,0,0,13.516,500
500,1048576,-1,none,1,1048576,150,7651,72.684983,72.68,407.3,1393,399,970,1347,1393,1048650,1048650,0,0,33554432,0,0,33554432,0.162,5896333258,1,0,0,4,0.108,4,747.356,27416,0.014,147617.045,0.144,1567797.154,5310128961,499978931,6.634,16.137,592,14293058.798,524340862,0,0,0,0,326.024,1302,0,0,13.67,500,1048664,1048664,1.718,64.258,135,8.069,1771421.831,2097356,296,0,8.069,296,91.838,3387,0,246.441,242.22,238.901,9020,8858,8744,4498223.977,4932260.979,4899295.284,164643994,180372784,179324006,48.56,73.64,75.721,104,130,135,3.197,2.461,2.377,1407213.624,2004142.044,2061195.471,2097356,2097356,2097356,117,90,87,3.197,2.461,2.377,117,90,87,14335611.757,524325000,1,0,0,0,0,13.671,500
500,1048576,-1,none,1,1048576,1000,7741,71.766901,71.77,414.04,1119,443,829,1066,1119,1048650,1048650,0,0,33554432,0,0,33554432,0.164,5985078301,1,0,0,4,0.108,4,739.81,27208,0.014,156956.829,0.146,1638140.772,5397673844,517172753,6.731,15.662,576,14256907.445,524340542,0,0,0,0,329.716,1027,0,0,13.634,500,1048664,1048664,1.767,67.449,136,7.831,1820626.882,2097356,288,0,7.831,288,89.131,3295,0,253.968,232.687,233.568,9312,8538,8564,4801435.478,4743213.427,4744248.658,176179072,174080676,174080716,51.902,77.965,77.302,78,125,136,3.08,2.343,2.371,1559106.832,2024193.907,2000927.77,2097356,2097356,2097356,113,86,87,3.082,2.344,2.373,113,86,87,14298082.954,524325000,1,0,0,0,0,13.635,500
500,1048576,-1,none,1,9437184,0,10134,53.378883,53.38,439.12,1255,391,798,911,1255,7281931.861,8388780,0,0,33554432,0,0,33554432,0.221,8586382696,1,0,0,4,0.102,4,161.17,6314,0.037,551413.307,0.177,2617722.732,6976231081,1469516463,9.125,3.931,154,13382922.939,524302772,0,0,0,0,81.028,592,0,0,12.798,500,1048664,1048664,6.944,296.389,428,1.965,6809126.909,8388828,77,0,1.965,77,67.693,2665,0,48.698,47.066,45.821,1902,1840,1778,3973525.54,4801252.878,4675116.022,155193987,187700180,181408527,214.32,331.125,349.348,330,428,428,0.666,0.639,0.619,5968999.5,7508007.2,7558688.625,8388828,8388828,8388828,26,25,24,0.666,0.639,0.619,26,25,24,13420167.247,524299094,1,0,0,0,0,12.798,500
