success,size,topic,acks,compression,inflight,batch,linger,time,rate,latency
1,1024,test-snappy,0,snappy,1,1048576,1000,1392,392.04,2.98
1,1024,test-snappy,0,snappy,1,2097152,0,1501,335.08,0.21
1,1024,test-snappy,0,snappy,1,2097152,20,1408,387.88,3.68
1,1024,test-snappy,0,snappy,1,2097152,50,1416,394.45,4.12
1,1024,test-snappy,0,snappy,1,2097152,100,1416,388.47,4.04
1,1024,test-snappy,0,snappy,1,2097152,150,1399,392.04,6.66
1,1024,test-snappy,0,snappy,1,2097152,200,1399,387.29,4.87
1,1024,test-snappy,0,snappy,1,2097152,300,1412,393.85,3.84
1,1024,test-snappy,0,snappy,1,2097152,500,1381,401.88,3.48
1,1024,test-snappy,0,snappy,1,2097152,700,1375,405.71,4.21
1,1024,test-snappy,0,snappy,1,2097152,1000,1412,396.90,4.10
1,1024,test-snappy,0,snappy,1,4194304,0,1469,351.17,0.35
1,1024,test-snappy,0,snappy,1,4194304,20,1422,388.47,6.84
1,1024,test-snappy,0,snappy,1,4194304,50,1473,372.09,8.52
1,1024,test-snappy,0,snappy,1,4194304,100,1416,394.45,9.15
1,1024,test-snappy,0,snappy,1,4194304,150,1392,395.06,7.24
1,1024,test-snappy,0,snappy,1,4194304,200,1378,405.06,9.23
1,1024,test-snappy,0,snappy,1,4194304,300,1408,387.88,7.38
1,1024,test-snappy,0,snappy,1,4194304,500,1387,395.67,7.24
1,1024,test-snappy,0,snappy,1,4194304,700,1406,390.84,7.42
1,1024,test-snappy,0,snappy,1,4194304,1000,1432,384.96,9.97
1,1024,test-snappy,0,snappy,1,8388608,0,1487,343.16,0.27
1,1024,test-snappy,0,snappy,1,8388608,20,1442,379.26,13.35
1,1024,test-snappy,0,snappy,1,8388608,50,1408,402.52,17.18
1,1024,test-snappy,0,snappy,1,8388608,100,1432,372.63,16.05
1,1024,test-snappy,0,snappy,1,8388608,150,1420,395.06,14.97
1,1024,test-snappy,0,snappy,1,8388608,200,1437,383.81,18.23
1,1024,test-snappy,0,snappy,1,8388608,300,1423,379.26,16.85
1,1024,test-snappy,0,snappy,1,8388608,500,1448,366.24,16.86
1,1024,test-snappy,0,snappy,1,8388608,700,1414,387.88,17.97
1,1024,test-snappy,0,snappy,1,8388608,1000,1393,394.45,16.94
1,1024,test-snappy,0,snappy,5,0,0,7784,36.42,691.54
1,1024,test-snappy,0,snappy,5,0,20,7899,36.02,701.11
1,1024,test-snappy,0,snappy,5,0,50,7857,36.14,687.38
1,1024,test-snappy,0,snappy,5,0,100,7878,35.94,701.70
1,1024,test-snappy,0,snappy,5,0,150,7837,36.26,690.55
1,1024,test-snappy,0,snappy,5,0,200,7925,35.82,703.83
1,1024,test-snappy,0,snappy,5,0,300,7882,35.98,699.21
1,1024,test-snappy,0,snappy,5,0,500,7827,36.25,689.63
1,1024,test-snappy,0,snappy,5,0,700,7782,36.50,680.75
1,1024,test-snappy,0,snappy,5,0,1000,7854,36.05,699.69
1,1024,test-snappy,0,snappy,5,512,0,7811,36.33,692.99
1,1024,test-snappy,0,snappy,5,512,20,7883,36.01,693.12
1,1024,test-snappy,0,snappy,5,512,50,7871,36.11,693.58
1,1024,test-snappy,0,snappy,5,512,100,7830,36.35,688.67
1,1024,test-snappy,0,snappy,5,512,150,7887,36.03,701.24
1,1024,test-snappy,0,snappy,5,512,200,7909,35.84,704.24
1,1024,test-snappy,0,snappy,5,512,300,7789,36.41,685.99
1,1024,test-snappy,0,snappy,5,512,500,7816,36.35,687.53
1,1024,test-snappy,0,snappy,5,512,700,7938,35.70,701.39
1,1024,test-snappy,0,snappy,5,512,1000,7887,35.88,704.52
1,1024,test-snappy,0,snappy,5,1024,0,7875,36.16,691.46
1,1024,test-snappy,0,snappy,5,1024,20,7882,36.18,694.41
1,1024,test-snappy,0,snappy,5,1024,50,7839,36.25,692.58
1,1024,test-snappy,0,snappy,5,1024,100,7808,36.34,690.87
1,1024,test-snappy,0,snappy,5,1024,150,7896,36.03,694.26
1,1024,test-snappy,0,snappy,5,1024,200,7886,35.97,703.15
1,1024,test-snappy,0,snappy,5,1024,300,7794,36.41,685.89
1,1024,test-snappy,0,snappy,5,1024,500,7853,36.10,698.15
1,1024,test-snappy,0,snappy,5,1024,700,7853,36.31,686.02
1,1024,test-snappy,0,snappy,5,1024,1000,7893,35.90,695.02
1,1024,test-snappy,0,snappy,5,8192,0,1548,329.05,7.78
1,1024,test-snappy,0,snappy,5,8192,20,1543,324.05,29.06
1,1024,test-snappy,0,snappy,5,8192,50,1592,313.73,12.30
1,1024,test-snappy,0,snappy,5,8192,100,1576,318.41,3.57
1,1024,test-snappy,0,snappy,5,8192,150,1532,324.87,10.99
1,1024,test-snappy,0,snappy,5,8192,200,1540,331.18,3.88
1,1024,test-snappy,0,snappy,5,8192,300,1554,316.05,7.44
1,1024,test-snappy,0,snappy,5,8192,500,1482,342.25,4.44
1,1024,test-snappy,0,snappy,5,8192,700,1516,335.96,37.97
1,1024,test-snappy,0,snappy,5,8192,1000,1534,336.84,3.51
1,1024,test-snappy,0,snappy,5,16384,0,1531,325.70,1.87
1,1024,test-snappy,0,snappy,5,16384,20,1481,348.77,8.16
1,1024,test-snappy,0,snappy,5,16384,50,1482,346.41,2.06
1,1024,test-snappy,0,snappy,5,16384,100,1545,322.82,3.52
1,1024,test-snappy,0,snappy,5,16384,150,1497,341.79,12.87
1,1024,test-snappy,0,snappy,5,16384,200,1532,325.29,1.87
1,1024,test-snappy,0,snappy,5,16384,300,1566,320.40,0.82
1,1024,test-snappy,0,snappy,5,16384,500,1492,344.09,1.35
1,1024,test-snappy,0,snappy,5,16384,700,1525,329.05,2.25
1,1024,test-snappy,0,snappy,5,16384,1000,1529,326.11,1.11
1,1024,test-snappy,0,snappy,5,32768,0,1488,344.55,0.73
1,1024,test-snappy,0,snappy,5,32768,20,1439,370.48,1.52
1,1024,test-snappy,0,snappy,5,32768,50,1432,373.18,1.25
1,1024,test-snappy,0,snappy,5,32768,100,1467,364.67,0.98
1,1024,test-snappy,0,snappy,5,32768,150,1445,366.76,4.19
1,1024,test-snappy,0,snappy,5,32768,200,1470,355.06,2.45
1,1024,test-snappy,0,snappy,5,32768,300,1452,360.06,1.14
1,1024,test-snappy,0,snappy,5,32768,500,1436,368.88,1.43
1,1024,test-snappy,0,snappy,5,32768,700,1473,353.10,1.28
1,1024,test-snappy,0,snappy,5,32768,1000,1462,367.29,0.95
1,1024,test-snappy,0,snappy,5,65536,0,1586,304.40,0.61
1,1024,test-snappy,0,snappy,5,65536,20,1463,366.24,1.69
1,1024,test-snappy,0,snappy,5,65536,50,1432,373.18,2.16
1,1024,test-snappy,0,snappy,5,65536,100,1446,375.37,0.88
1,1024,test-snappy,0,snappy,5,65536,150,1456,371.01,1.20
1,1024,test-snappy,0,snappy,5,65536,200,1449,367.29,0.94
1,1024,test-snappy,0,snappy,5,65536,300,1445,374.27,1.17
1,1024,test-snappy,0,snappy,5,65536,500,1411,384.38,5.09
1,1024,test-snappy,0,snappy,5,65536,700,1409,389.06,1.83
1,1024,test-snappy,0,snappy,5,65536,1000,1445,378.14,1.05
1,1024,test-snappy,0,snappy,5,131072,0,1534,326.11,1.16
1,1024,test-snappy,0,snappy,5,131072,20,1429,369.41,1.48
1,1024,test-snappy,0,snappy,5,131072,50,1452,374.27,1.48
1,1024,test-snappy,0,snappy,5,131072,100,1404,388.47,3.49
1,1024,test-snappy,0,snappy,5,131072,150,1379,398.13,1.42
1,1024,test-snappy,0,snappy,5,131072,200,1399,390.24,3.57
1,1024,test-snappy,0,snappy,5,131072,300,1398,387.88,2.91
1,1024,test-snappy,0,snappy,5,131072,500,1390,395.67,1.45
1,1024,test-snappy,0,snappy,5,131072,700,1417,378.14,1.10
1,1024,test-snappy,0,snappy,5,131072,1000,1430,386.12,2.65
1,1024,test-snappy,0,snappy,5,524288,0,1469,352.13,0.42
1,1024,test-snappy,0,snappy,5,524288,20,1404,386.71,3.44
1,1024,test-snappy,0,snappy,5,524288,50,1419,379.82,3.41
1,1024,test-snappy,0,snappy,5,524288,100,1392,391.44,6.14
1,1024,test-snappy,0,snappy,5,524288,150,1413,399.38,3.73
1,1024,test-snappy,0,snappy,5,524288,200,1409,392.04,3.82
1,1024,test-snappy,0,snappy,5,524288,300,1416,382.66,3.89
1,1024,test-snappy,0,snappy,5,524288,500,1385,403.15,4.02
1,1024,test-snappy,0,snappy,5,524288,700,1429,378.14,4.04
1,1024,test-snappy,0,snappy,5,524288,1000,1390,400.00,3.61
1,1024,test-snappy,0,snappy,5,1048576,0,1522,327.78,0.27
1,1024,test-snappy,0,snappy,5,1048576,20,1396,390.24,4.31
1,1024,test-snappy,0,snappy,5,1048576,50,1396,393.85,4.71
1,1024,test-snappy,0,snappy,5,1048576,100,1421,374.27,3.05
1,1024,test-snappy,0,snappy,5,1048576,150,1382,399.38,4.41
1,1024,test-snappy,0,snappy,5,1048576,200,1406,386.12,2.81
1,1024,test-snappy,0,snappy,5,1048576,300,1397,398.75,3.40
1,1024,test-snappy,0,snappy,5,1048576,500,1405,389.65,3.45
1,1024,test-snappy,0,snappy,5,1048576,700,1440,387.29,4.15
1,1024,test-snappy,0,snappy,5,1048576,1000,1409,382.09,3.38
1,1024,test-snappy,0,snappy,5,2097152,0,1548,314.11,0.24
1,1024,test-snappy,0,snappy,5,2097152,20,1386,398.13,3.70
1,1024,test-snappy,0,snappy,5,2097152,50,1421,378.70,3.90
1,1024,test-snappy,0,snappy,5,2097152,100,1390,395.06,4.04
1,1024,test-snappy,0,snappy,5,2097152,150,1392,396.28,5.41
1,1024,test-snappy,0,snappy,5,2097152,200,1398,389.65,3.86
1,1024,test-snappy,0,snappy,5,2097152,300,1380,401.25,5.98
1,1024,test-snappy,0,snappy,5,2097152,500,1432,384.96,4.10
1,1024,test-snappy,0,snappy,5,2097152,700,1371,404.42,5.66
1,1024,test-snappy,0,snappy,5,2097152,1000,1439,376.47,3.02
1,1024,test-snappy,0,snappy,5,4194304,0,1577,314.11,0.27
1,1024,test-snappy,0,snappy,5,4194304,20,1396,392.04,6.79
1,1024,test-snappy,0,snappy,5,4194304,50,1401,396.90,10.59
1,1024,test-snappy,0,snappy,5,4194304,100,1419,384.96,9.27
1,1024,test-snappy,0,snappy,5,4194304,150,1408,399.38,8.27
1,1024,test-snappy,0,snappy,5,4194304,200,1415,387.88,8.33
1,1024,test-snappy,0,snappy,5,4194304,300,1396,393.85,8.69
1,1024,test-snappy,0,snappy,5,4194304,500,1411,383.81,8.91
1,1024,test-snappy,0,snappy,5,4194304,700,1410,399.38,9.84
1,1024,test-snappy,0,snappy,5,4194304,1000,1374,407.64,7.55
1,1024,test-snappy,0,snappy,5,8388608,0,1554,326.53,0.24
1,1024,test-snappy,0,snappy,5,8388608,20,1398,392.04,14.49
1,1024,test-snappy,0,snappy,5,8388608,50,1437,377.58,16.65
1,1024,test-snappy,0,snappy,5,8388608,100,1401,390.24,20.10
1,1024,test-snappy,0,snappy,5,8388608,150,1393,401.88,15.82
1,1024,test-snappy,0,snappy,5,8388608,200,1430,385.54,18.82
1,1024,test-snappy,0,snappy,5,8388608,300,1482,353.10,20.44
1,1024,test-snappy,0,snappy,5,8388608,500,1429,372.63,15.82
1,1024,test-snappy,0,snappy,5,8388608,700,1401,392.64,16.12
1,1024,test-snappy,0,snappy,5,8388608,1000,1399,393.24,17.45
0,1024,test-snappy,1,snappy,1,0,0,15332,-1,-1

0,1024,test-snappy,1,snappy,1,0,20,15333,-1,-1

0,1024,test-snappy,1,snappy,1,0,50,15334,-1,-1

0,1024,test-snappy,1,snappy,1,0,100,15333,-1,-1

0,1024,test-snappy,1,snappy,1,0,150,15334,-1,-1

0,1024,test-snappy,1,snappy,1,0,200,15333,-1,-1

0,1024,test-snappy,1,snappy,1,0,300,15332,-1,-1

0,1024,test-snappy,1,snappy,1,0,500,15334,-1,-1

0,1024,test-snappy,1,snappy,1,0,700,15333,-1,-1

0,1024,test-snappy,1,snappy,1,0,1000,15334,-1,-1

0,1024,test-snappy,1,snappy,1,512,0,15333,-1,-1

0,1024,test-snappy,1,snappy,1,512,20,15332,-1,-1

0,1024,test-snappy,1,snappy,1,512,50,15334,-1,-1

0,1024,test-snappy,1,snappy,1,512,100,15334,-1,-1

0,1024,test-snappy,1,snappy,1,512,150,15333,-1,-1

0,1024,test-snappy,1,snappy,1,512,200,15332,-1,-1

0,1024,test-snappy,1,snappy,1,512,300,15332,-1,-1

0,1024,test-snappy,1,snappy,1,512,500,15333,-1,-1

0,1024,test-snappy,1,snappy,1,512,700,15334,-1,-1

0,1024,test-snappy,1,snappy,1,512,1000,15333,-1,-1

0,1024,test-snappy,1,snappy,1,1024,0,15334,-1,-1

0,1024,test-snappy,1,snappy,1,1024,20,15333,-1,-1

0,1024,test-snappy,1,snappy,1,1024,50,15334,-1,-1

0,1024,test-snappy,1,snappy,1,1024,100,15334,-1,-1

0,1024,test-snappy,1,snappy,1,1024,150,15333,-1,-1

0,1024,test-snappy,1,snappy,1,1024,200,15332,-1,-1

0,1024,test-snappy,1,snappy,1,1024,300,15333,-1,-1

0,1024,test-snappy,1,snappy,1,1024,500,15333,-1,-1

0,1024,test-snappy,1,snappy,1,1024,700,15333,-1,-1

0,1024,test-snappy,1,snappy,1,1024,1000,15332,-1,-1

1,1024,test-snappy,1,snappy,1,8192,0,1823,245.21,134.46
1,1024,test-snappy,1,snappy,1,8192,20,1926,218.06,272.77
1,1024,test-snappy,1,snappy,1,8192,50,1848,241.28,133.06
1,1024,test-snappy,1,snappy,1,8192,100,1973,213.69,277.61
1,1024,test-snappy,1,snappy,1,8192,150,1970,212.62,293.04
1,1024,test-snappy,1,snappy,1,8192,200,1899,225.95,231.54
1,1024,test-snappy,1,snappy,1,8192,300,1951,216.40,255.73
1,1024,test-snappy,1,snappy,1,8192,500,1825,241.74,142.72
1,1024,test-snappy,1,snappy,1,8192,700,1831,237.92,185.20
1,1024,test-snappy,1,snappy,1,8192,1000,1834,242.42,140.05
1,1024,test-snappy,1,snappy,1,16384,0,1567,313.73,35.82
1,1024,test-snappy,1,snappy,1,16384,20,1626,303.32,18.39
1,1024,test-snappy,1,snappy,1,16384,50,1651,293.92,19.55
1,1024,test-snappy,1,snappy,1,16384,100,1629,294.25,85.02
1,1024,test-snappy,1,snappy,1,16384,150,1575,309.18,19.97
1,1024,test-snappy,1,snappy,1,16384,200,1620,294.59,37.26
1,1024,test-snappy,1,snappy,1,16384,300,1578,313.73,41.64
1,1024,test-snappy,1,snappy,1,16384,500,1607,307.32,15.08
1,1024,test-snappy,1,snappy,1,16384,700,1630,296.64,77.89
1,1024,test-snappy,1,snappy,1,16384,1000,1606,306.95,42.80
1,1024,test-snappy,1,snappy,1,32768,0,1581,313.34,12.41
1,1024,test-snappy,1,snappy,1,32768,20,1528,342.25,8.83
1,1024,test-snappy,1,snappy,1,32768,50,1514,351.17,10.64
1,1024,test-snappy,1,snappy,1,32768,100,1531,338.18,14.90
1,1024,test-snappy,1,snappy,1,32768,150,1483,349.25,6.90
1,1024,test-snappy,1,snappy,1,32768,200,1492,345.01,10.25
1,1024,test-snappy,1,snappy,1,32768,300,1521,335.52,8.15
1,1024,test-snappy,1,snappy,1,32768,500,1538,327.78,23.10
1,1024,test-snappy,1,snappy,1,32768,700,1497,344.55,25.50
1,1024,test-snappy,1,snappy,1,32768,1000,1539,323.64,19.94
1,1024,test-snappy,1,snappy,1,65536,0,1438,368.88,6.00
1,1024,test-snappy,1,snappy,1,65536,20,1463,358.54,7.55
1,1024,test-snappy,1,snappy,1,65536,50,1454,359.55,14.34
1,1024,test-snappy,1,snappy,1,65536,100,1435,371.01,5.97
1,1024,test-snappy,1,snappy,1,65536,150,1458,364.15,5.80
1,1024,test-snappy,1,snappy,1,65536,200,1484,351.17,12.50
1,1024,test-snappy,1,snappy,1,65536,300,1482,358.04,13.95
1,1024,test-snappy,1,snappy,1,65536,500,1521,342.25,19.55
1,1024,test-snappy,1,snappy,1,65536,700,1421,379.26,6.68
1,1024,test-snappy,1,snappy,1,65536,1000,1442,365.19,5.69
1,1024,test-snappy,1,snappy,1,131072,0,1499,343.62,10.47
1,1024,test-snappy,1,snappy,1,131072,20,1445,364.15,8.30
1,1024,test-snappy,1,snappy,1,131072,50,1473,356.55,7.59
1,1024,test-snappy,1,snappy,1,131072,100,1492,355.06,9.26
1,1024,test-snappy,1,snappy,1,131072,150,1444,369.94,7.93
1,1024,test-snappy,1,snappy,1,131072,200,1435,371.01,7.34
1,1024,test-snappy,1,snappy,1,131072,300,1433,371.55,5.69
1,1024,test-snappy,1,snappy,1,131072,500,1452,373.72,9.71
1,1024,test-snappy,1,snappy,1,131072,700,1455,365.71,5.37
1,1024,test-snappy,1,snappy,1,131072,1000,1435,372.09,13.42
1,1024,test-snappy,1,snappy,1,524288,0,1528,341.79,18.91
1,1024,test-snappy,1,snappy,1,524288,20,1430,378.70,12.84
1,1024,test-snappy,1,snappy,1,524288,50,1438,388.47,9.14
1,1024,test-snappy,1,snappy,1,524288,100,1438,370.48,13.12
1,1024,test-snappy,1,snappy,1,524288,150,1449,369.94,12.67
1,1024,test-snappy,1,snappy,1,524288,200,1448,367.29,10.99
1,1024,test-snappy,1,snappy,1,524288,300,1434,379.26,9.46
1,1024,test-snappy,1,snappy,1,524288,500,1477,360.56,13.90
1,1024,test-snappy,1,snappy,1,524288,700,1418,383.81,11.25
1,1024,test-snappy,1,snappy,1,524288,1000,1413,380.39,8.91
1,1024,test-snappy,1,snappy,1,1048576,0,1502,340.88,28.62
1,1024,test-snappy,1,snappy,1,1048576,20,1422,375.37,10.37
1,1024,test-snappy,1,snappy,1,1048576,50,1440,372.09,9.32
1,1024,test-snappy,1,snappy,1,1048576,100,1456,372.63,8.35
1,1024,test-snappy,1,snappy,1,1048576,150,1403,392.04,11.10
1,1024,test-snappy,1,snappy,1,1048576,200,1408,386.12,9.30
1,1024,test-snappy,1,snappy,1,1048576,300,1435,377.03,12.14
1,1024,test-snappy,1,snappy,1,1048576,500,1433,377.03,11.72
1,1024,test-snappy,1,snappy,1,1048576,700,1413,383.23,11.28
1,1024,test-snappy,1,snappy,1,1048576,1000,1441,369.41,10.54
1,1024,test-snappy,1,snappy,1,2097152,0,1518,335.08,24.39
1,1024,test-snappy,1,snappy,1,2097152,20,1466,352.62,9.97
1,1024,test-snappy,1,snappy,1,2097152,50,1391,395.67,13.94
1,1024,test-snappy,1,snappy,1,2097152,100,1471,362.09,12.25
1,1024,test-snappy,1,snappy,1,2097152,150,1413,379.26,14.14
1,1024,test-snappy,1,snappy,1,2097152,200,1451,379.26,12.94
1,1024,test-snappy,1,snappy,1,2097152,300,1426,379.26,9.23
1,1024,test-snappy,1,snappy,1,2097152,500,1430,371.01,15.08
1,1024,test-snappy,1,snappy,1,2097152,700,1428,372.63,11.29
1,1024,test-snappy,1,snappy,1,2097152,1000,1436,373.18,9.97
1,1024,test-snappy,1,snappy,1,4194304,0,1632,293.58,50.34
1,1024,test-snappy,1,snappy,1,4194304,20,1416,383.81,14.58
1,1024,test-snappy,1,snappy,1,4194304,50,1418,375.37,17.46
1,1024,test-snappy,1,snappy,1,4194304,100,1402,390.24,15.61
1,1024,test-snappy,1,snappy,1,4194304,150,1467,360.56,17.06
1,1024,test-snappy,1,snappy,1,4194304,200,1445,376.47,16.80
1,1024,test-snappy,1,snappy,1,4194304,300,1468,366.76,21.94
1,1024,test-snappy,1,snappy,1,4194304,500,1427,375.92,15.81
1,1024,test-snappy,1,snappy,1,4194304,700,1434,384.38,16.23
1,1024,test-snappy,1,snappy,1,4194304,1000,1451,378.14,16.69
1,1024,test-snappy,1,snappy,1,8388608,0,1643,287.64,75.36
1,1024,test-snappy,1,snappy,1,8388608,20,1464,365.19,26.80
1,1024,test-snappy,1,snappy,1,8388608,50,1491,356.55,27.48
1,1024,test-snappy,1,snappy,1,8388608,100,1448,368.88,24.90
1,1024,test-snappy,1,snappy,1,8388608,150,1507,347.35,30.45
1,1024,test-snappy,1,snappy,1,8388608,200,1418,375.92,26.46
1,1024,test-snappy,1,snappy,1,8388608,300,1482,353.10,31.04
1,1024,test-snappy,1,snappy,1,8388608,500,1490,356.55,29.71
1,1024,test-snappy,1,snappy,1,8388608,700,1487,344.55,29.90
1,1024,test-snappy,1,snappy,1,8388608,1000,1462,356.05,28.71
1,1024,test-snappy,1,snappy,5,0,0,10383,26.60,962.49
1,1024,test-snappy,1,snappy,5,0,20,10323,26.80,955.39
1,1024,test-snappy,1,snappy,5,0,50,10299,26.94,953.27
1,1024,test-snappy,1,snappy,5,0,100,10422,26.59,964.78
1,1024,test-snappy,1,snappy,5,0,150,10588,26.11,986.06
1,1024,test-snappy,1,snappy,5,0,200,10335,26.72,961.23
1,1024,test-snappy,1,snappy,5,0,300,10554,26.22,986.07
1,1024,test-snappy,1,snappy,5,0,500,10275,26.93,953.90
1,1024,test-snappy,1,snappy,5,0,700,10369,26.72,958.78
1,1024,test-snappy,1,snappy,5,0,1000,10396,26.59,971.42
1,1024,test-snappy,1,snappy,5,512,0,10367,26.71,965.78
1,1024,test-snappy,1,snappy,5,512,20,10348,26.70,959.19
1,1024,test-snappy,1,snappy,5,512,50,10352,26.73,961.76
1,1024,test-snappy,1,snappy,5,512,100,10421,26.57,969.25
1,1024,test-snappy,1,snappy,5,512,150,10311,26.79,958.13
1,1024,test-snappy,1,snappy,5,512,200,10179,26.77,958.32
1,1024,test-snappy,1,snappy,5,512,300,10443,26.51,968.71
1,1024,test-snappy,1,snappy,5,512,500,10561,26.20,987.00
1,1024,test-snappy,1,snappy,5,512,700,10440,26.45,968.76
1,1024,test-snappy,1,snappy,5,512,1000,10611,26.05,992.27
1,1024,test-snappy,1,snappy,5,1024,0,10369,26.66,965.72
1,1024,test-snappy,1,snappy,5,1024,20,10377,26.64,963.21
1,1024,test-snappy,1,snappy,5,1024,50,10336,26.74,960.06
1,1024,test-snappy,1,snappy,5,1024,100,10363,26.71,958.13
1,1024,test-snappy,1,snappy,5,1024,150,10408,26.53,973.43
1,1024,test-snappy,1,snappy,5,1024,200,10120,26.80,961.25
1,1024,test-snappy,1,snappy,5,1024,300,10462,26.39,971.33
1,1024,test-snappy,1,snappy,5,1024,500,10487,26.30,976.93
1,1024,test-snappy,1,snappy,5,1024,700,10325,26.84,959.97
1,1024,test-snappy,1,snappy,5,1024,1000,10361,26.66,964.53
1,1024,test-snappy,1,snappy,5,8192,0,1540,324.05,61.43
1,1024,test-snappy,1,snappy,5,8192,20,1613,298.72,119.31
1,1024,test-snappy,1,snappy,5,8192,50,1562,311.81,13.26
1,1024,test-snappy,1,snappy,5,8192,100,1598,311.44,20.73
1,1024,test-snappy,1,snappy,5,8192,150,1535,327.78,17.65
1,1024,test-snappy,1,snappy,5,8192,200,1561,316.83,68.59
1,1024,test-snappy,1,snappy,5,8192,300,1563,320.80,17.98
1,1024,test-snappy,1,snappy,5,8192,500,1567,311.81,96.64
1,1024,test-snappy,1,snappy,5,8192,700,1556,320.40,8.81
1,1024,test-snappy,1,snappy,5,8192,1000,1622,293.24,21.95
1,1024,test-snappy,1,snappy,5,16384,0,1544,324.46,25.31
1,1024,test-snappy,1,snappy,5,16384,20,1546,327.78,2.74
1,1024,test-snappy,1,snappy,5,16384,50,1505,343.62,9.97
1,1024,test-snappy,1,snappy,5,16384,100,1546,333.33,3.88
1,1024,test-snappy,1,snappy,5,16384,150,1510,335.52,35.86
1,1024,test-snappy,1,snappy,5,16384,200,1551,331.18,4.67
1,1024,test-snappy,1,snappy,5,16384,300,1496,339.07,3.69
1,1024,test-snappy,1,snappy,5,16384,500,1491,343.16,9.13
1,1024,test-snappy,1,snappy,5,16384,700,1489,356.05,7.16
1,1024,test-snappy,1,snappy,5,16384,1000,1487,344.09,5.84
1,1024,test-snappy,1,snappy,5,32768,0,1484,347.83,3.23
1,1024,test-snappy,1,snappy,5,32768,20,1434,371.01,5.38
1,1024,test-snappy,1,snappy,5,32768,50,1454,363.12,3.81
1,1024,test-snappy,1,snappy,5,32768,100,1499,339.07,2.19
1,1024,test-snappy,1,snappy,5,32768,150,1475,352.62,12.92
1,1024,test-snappy,1,snappy,5,32768,200,1551,324.87,5.13
1,1024,test-snappy,1,snappy,5,32768,300,1466,357.54,3.88
1,1024,test-snappy,1,snappy,5,32768,500,1439,369.41,13.22
1,1024,test-snappy,1,snappy,5,32768,700,1443,366.76,3.82
1,1024,test-snappy,1,snappy,5,32768,1000,1464,356.05,7.41
1,1024,test-snappy,1,snappy,5,65536,0,1495,337.73,2.11
1,1024,test-snappy,1,snappy,5,65536,20,1453,359.55,3.75
1,1024,test-snappy,1,snappy,5,65536,50,1467,366.76,3.43
1,1024,test-snappy,1,snappy,5,65536,100,1444,369.41,3.64
1,1024,test-snappy,1,snappy,5,65536,150,1428,376.47,3.40
1,1024,test-snappy,1,snappy,5,65536,200,1425,375.92,5.79
1,1024,test-snappy,1,snappy,5,65536,300,1465,366.24,2.80
1,1024,test-snappy,1,snappy,5,65536,500,1410,383.23,3.27
1,1024,test-snappy,1,snappy,5,65536,700,1459,368.88,2.59
1,1024,test-snappy,1,snappy,5,65536,1000,1456,359.55,2.23
1,1024,test-snappy,1,snappy,5,131072,0,1488,345.01,1.53
1,1024,test-snappy,1,snappy,5,131072,20,1399,387.88,3.71
1,1024,test-snappy,1,snappy,5,131072,50,1433,387.29,3.84
1,1024,test-snappy,1,snappy,5,131072,100,1428,374.27,4.56
1,1024,test-snappy,1,snappy,5,131072,150,1416,381.52,8.14
1,1024,test-snappy,1,snappy,5,131072,200,1409,386.12,7.11
1,1024,test-snappy,1,snappy,5,131072,300,1405,387.88,4.51
1,1024,test-snappy,1,snappy,5,131072,500,1423,377.03,6.58
1,1024,test-snappy,1,snappy,5,131072,700,1412,385.54,6.66
1,1024,test-snappy,1,snappy,5,131072,1000,1467,362.61,4.31
1,1024,test-snappy,1,snappy,5,524288,0,1505,336.84,1.20
1,1024,test-snappy,1,snappy,5,524288,20,1425,383.81,9.54
1,1024,test-snappy,1,snappy,5,524288,50,1389,399.38,9.30
1,1024,test-snappy,1,snappy,5,524288,100,1430,374.82,4.61
1,1024,test-snappy,1,snappy,5,524288,150,1401,390.84,7.85
1,1024,test-snappy,1,snappy,5,524288,200,1412,388.47,8.59
1,1024,test-snappy,1,snappy,5,524288,300,1397,393.24,8.90
1,1024,test-snappy,1,snappy,5,524288,500,1445,382.66,8.91
1,1024,test-snappy,1,snappy,5,524288,700,1440,379.26,8.08
1,1024,test-snappy,1,snappy,5,524288,1000,1434,387.29,8.18
1,1024,test-snappy,1,snappy,5,1048576,0,1570,318.01,1.32
1,1024,test-snappy,1,snappy,5,1048576,20,1454,374.27,9.01
1,1024,test-snappy,1,snappy,5,1048576,50,1406,383.23,7.70
1,1024,test-snappy,1,snappy,5,1048576,100,1420,390.24,7.88
1,1024,test-snappy,1,snappy,5,1048576,150,1425,393.85,7.37
1,1024,test-snappy,1,snappy,5,1048576,200,1429,374.27,5.08
1,1024,test-snappy,1,snappy,5,1048576,300,1421,382.66,8.75
1,1024,test-snappy,1,snappy,5,1048576,500,1408,386.12,7.56
1,1024,test-snappy,1,snappy,5,1048576,700,1418,377.03,5.94
1,1024,test-snappy,1,snappy,5,1048576,1000,1421,392.64,9.48
1,1024,test-snappy,1,snappy,5,2097152,0,1552,328.63,3.43
1,1024,test-snappy,1,snappy,5,2097152,20,1418,391.44,8.50
1,1024,test-snappy,1,snappy,5,2097152,50,1405,387.29,9.91
